States,Cancer Sites,Age Groups,Sex,Sex Code,Year,Count
Nevada,Lung and Bronchus,55-59 years,Female,F,2015,67
Nevada,Lung and Bronchus,55-59 years,Male,M,2000,81
Nevada,Lung and Bronchus,55-59 years,Male,M,2001,76
Nevada,Lung and Bronchus,55-59 years,Male,M,2002,83
Nevada,Lung and Bronchus,55-59 years,Male,M,2003,68
Nevada,Lung and Bronchus,55-59 years,Male,M,2004,70
Nevada,Lung and Bronchus,55-59 years,Male,M,2005,89
Nevada,Lung and Bronchus,55-59 years,Male,M,2006,80
Nevada,Lung and Bronchus,55-59 years,Male,M,2007,85
Nevada,Lung and Bronchus,55-59 years,Male,M,2008,77
Nevada,Lung and Bronchus,55-59 years,Male,M,2009,75
Nevada,Lung and Bronchus,55-59 years,Male,M,2010,62
Nevada,Lung and Bronchus,55-59 years,Male,M,2011,70
Nevada,Lung and Bronchus,55-59 years,Male,M,2012,78
Nevada,Lung and Bronchus,55-59 years,Male,M,2013,56
Nevada,Lung and Bronchus,55-59 years,Male,M,2014,46
Nevada,Lung and Bronchus,55-59 years,Male,M,2015,53
Nevada,Lung and Bronchus,60-64 years ,Female,F,2000,98
Nevada,Lung and Bronchus,60-64 years ,Female,F,2001,75
Nevada,Lung and Bronchus,60-64 years ,Female,F,2002,102
Nevada,Lung and Bronchus,60-64 years ,Female,F,2003,128
Nevada,Lung and Bronchus,60-64 years ,Female,F,2004,128
Nevada,Lung and Bronchus,60-64 years ,Female,F,2005,90
Nevada,Lung and Bronchus,60-64 years ,Female,F,2006,125
Nevada,Lung and Bronchus,60-64 years ,Female,F,2007,109
Nevada,Lung and Bronchus,60-64 years ,Female,F,2008,134
Nevada,Lung and Bronchus,60-64 years ,Female,F,2009,136
Nevada,Lung and Bronchus,60-64 years ,Female,F,2010,106
Nevada,Lung and Bronchus,60-64 years ,Female,F,2011,110
Nevada,Lung and Bronchus,60-64 years ,Female,F,2012,100
Nevada,Lung and Bronchus,60-64 years ,Female,F,2013,115
Nevada,Lung and Bronchus,60-64 years ,Female,F,2014,97
Nevada,Lung and Bronchus,60-64 years ,Female,F,2015,85
Nevada,Lung and Bronchus,60-64 years ,Male,M,2000,132
Nevada,Lung and Bronchus,60-64 years ,Male,M,2001,110
Nevada,Lung and Bronchus,60-64 years ,Male,M,2002,115
Nevada,Lung and Bronchus,60-64 years ,Male,M,2003,143
Nevada,Lung and Bronchus,60-64 years ,Male,M,2004,134
Nevada,Lung and Bronchus,60-64 years ,Male,M,2005,113
Nevada,Lung and Bronchus,60-64 years ,Male,M,2006,123
Nevada,Lung and Bronchus,60-64 years ,Male,M,2007,122
Nevada,Lung and Bronchus,60-64 years ,Male,M,2008,120
Nevada,Lung and Bronchus,60-64 years ,Male,M,2009,115
Nevada,Lung and Bronchus,60-64 years ,Male,M,2010,116
Nevada,Lung and Bronchus,60-64 years ,Male,M,2011,112
Nevada,Lung and Bronchus,60-64 years ,Male,M,2012,122
Nevada,Lung and Bronchus,60-64 years ,Male,M,2013,112
Nevada,Lung and Bronchus,60-64 years ,Male,M,2014,93
Nevada,Lung and Bronchus,60-64 years ,Male,M,2015,111
New Hampshire,Liver,55-59 years,Male,M,2009,19
New Hampshire,Liver,55-59 years,Male,M,2011,17
New Hampshire,Liver,55-59 years,Male,M,2012,17
New Hampshire,Liver,55-59 years,Male,M,2013,16
New Hampshire,Liver,55-59 years,Male,M,2014,16
New Hampshire,Liver,60-64 years ,Male,M,2013,17
New Hampshire,Liver,60-64 years ,Male,M,2015,16
New Hampshire,Lung and Bronchus,45-49 years,Female,F,2001,20
New Hampshire,Lung and Bronchus,45-49 years,Female,F,2002,18
New Hampshire,Lung and Bronchus,45-49 years,Female,F,2003,19
New Hampshire,Lung and Bronchus,45-49 years,Female,F,2004,17
New Hampshire,Lung and Bronchus,45-49 years,Female,F,2005,22
New Hampshire,Lung and Bronchus,45-49 years,Female,F,2006,29
New Hampshire,Lung and Bronchus,45-49 years,Female,F,2007,29
New Hampshire,Lung and Bronchus,45-49 years,Female,F,2008,22
New Hampshire,Lung and Bronchus,45-49 years,Female,F,2009,16
New Hampshire,Lung and Bronchus,45-49 years,Female,F,2011,19
New Hampshire,Lung and Bronchus,45-49 years,Female,F,2014,16
New Hampshire,Lung and Bronchus,45-49 years,Female,F,2015,19
New Hampshire,Lung and Bronchus,45-49 years,Male,M,2000,17
New Hampshire,Lung and Bronchus,45-49 years,Male,M,2003,21
New Hampshire,Lung and Bronchus,45-49 years,Male,M,2005,16
New Hampshire,Lung and Bronchus,45-49 years,Male,M,2006,17
New Hampshire,Lung and Bronchus,45-49 years,Male,M,2007,21
New Hampshire,Lung and Bronchus,45-49 years,Male,M,2009,16
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2000,28
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2001,28
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2002,33
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2003,21
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2004,26
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2005,33
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2006,31
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2007,32
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2008,39
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2009,39
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2010,41
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2011,41
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2012,35
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2013,41
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2014,30
New Hampshire,Lung and Bronchus,50-54 years,Female,F,2015,33
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2000,23
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2001,36
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2002,22
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2003,24
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2004,32
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2005,36
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2006,29
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2007,32
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2008,42
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2009,44
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2010,30
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2011,42
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2012,23
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2013,29
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2014,31
New Hampshire,Lung and Bronchus,50-54 years,Male,M,2015,30
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2000,40
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2001,25
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2002,36
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2003,42
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2004,31
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2005,50
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2006,47
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2007,40
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2008,36
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2009,51
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2010,58
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2011,49
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2012,43
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2013,51
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2014,72
New Hampshire,Lung and Bronchus,55-59 years,Female,F,2015,58
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2000,47
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2001,47
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2002,43
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2003,45
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2004,47
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2005,44
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2006,46
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2007,38
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2008,45
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2009,41
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2010,55
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2011,49
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2012,36
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2013,45
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2014,50
New Hampshire,Lung and Bronchus,55-59 years,Male,M,2015,56
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2000,47
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2001,55
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2002,49
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2003,54
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2004,55
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2005,70
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2006,61
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2007,66
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2008,69
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2009,58
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2010,71
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2011,69
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2012,59
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2013,69
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2014,70
New Hampshire,Lung and Bronchus,60-64 years ,Female,F,2015,81
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2000,54
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2001,56
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2002,43
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2003,74
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2004,78
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2005,72
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2006,78
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2007,72
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2008,65
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2009,68
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2010,74
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2011,69
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2012,71
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2013,77
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2014,58
New Hampshire,Lung and Bronchus,60-64 years ,Male,M,2015,83
New Jersey,Tongue,40-44 years,Male,M,2002,16
New Jersey,Tongue,45-49 years,Male,M,2000,16
New Jersey,Tongue,45-49 years,Male,M,2001,20
New Jersey,Tongue,45-49 years,Male,M,2002,17
New Jersey,Tongue,45-49 years,Male,M,2003,20
New Jersey,Tongue,45-49 years,Male,M,2004,19
New Jersey,Tongue,45-49 years,Male,M,2006,22
New Jersey,Tongue,45-49 years,Male,M,2007,16
New Jersey,Tongue,45-49 years,Male,M,2013,16
New Jersey,Tongue,50-54 years,Male,M,2000,24
New Jersey,Tongue,50-54 years,Male,M,2001,36
New Jersey,Tongue,50-54 years,Male,M,2002,25
New Jersey,Tongue,50-54 years,Male,M,2003,29
New Jersey,Tongue,50-54 years,Male,M,2004,33
New Jersey,Tongue,50-54 years,Male,M,2005,27
New Jersey,Tongue,50-54 years,Male,M,2006,30
New Jersey,Tongue,50-54 years,Male,M,2007,23
New Jersey,Tongue,50-54 years,Male,M,2008,39
New Jersey,Tongue,50-54 years,Male,M,2009,39
New Jersey,Tongue,50-54 years,Male,M,2010,23
New Jersey,Tongue,50-54 years,Male,M,2011,30
New Jersey,Tongue,50-54 years,Male,M,2012,30
New Jersey,Tongue,50-54 years,Male,M,2013,22
New Jersey,Tongue,50-54 years,Male,M,2014,25
New Jersey,Tongue,50-54 years,Male,M,2015,26
New Jersey,Tongue,55-59 years,Male,M,2001,18
New Jersey,Tongue,55-59 years,Male,M,2002,22
New Jersey,Tongue,55-59 years,Male,M,2003,28
New Jersey,Tongue,55-59 years,Male,M,2004,28
New Jersey,Tongue,55-59 years,Male,M,2005,27
New Jersey,Tongue,55-59 years,Male,M,2006,44
New Jersey,Tongue,55-59 years,Male,M,2007,38
New Jersey,Tongue,55-59 years,Male,M,2008,33
New Jersey,Tongue,55-59 years,Male,M,2009,35
New Jersey,Tongue,55-59 years,Male,M,2010,36
New Jersey,Tongue,55-59 years,Male,M,2011,36
New Jersey,Tongue,55-59 years,Male,M,2012,44
New Jersey,Tongue,55-59 years,Male,M,2013,42
New Jersey,Tongue,55-59 years,Male,M,2014,36
New Jersey,Tongue,55-59 years,Male,M,2015,47
New Jersey,Tongue,60-64 years ,Female,F,2012,19
New Jersey,Tongue,60-64 years ,Female,F,2014,20
New Jersey,Tongue,60-64 years ,Male,M,2000,26
New Jersey,Tongue,60-64 years ,Male,M,2001,30
New Jersey,Tongue,60-64 years ,Male,M,2002,28
New Jersey,Tongue,60-64 years ,Male,M,2003,27
New Jersey,Tongue,60-64 years ,Male,M,2004,24
New Jersey,Tongue,60-64 years ,Male,M,2005,27
New Jersey,Tongue,60-64 years ,Male,M,2006,35
New Jersey,Tongue,60-64 years ,Male,M,2007,38
New Jersey,Tongue,60-64 years ,Male,M,2008,37
New Jersey,Tongue,60-64 years ,Male,M,2009,51
New Jersey,Tongue,60-64 years ,Male,M,2010,39
New Jersey,Tongue,60-64 years ,Male,M,2011,40
New Jersey,Tongue,60-64 years ,Male,M,2012,44
New Jersey,Tongue,60-64 years ,Male,M,2013,40
New Jersey,Tongue,60-64 years ,Male,M,2014,42
New Jersey,Tongue,60-64 years ,Male,M,2015,48
New Jersey,Liver,45-49 years,Male,M,2000,32
New Jersey,Liver,45-49 years,Male,M,2001,33
New Jersey,Liver,45-49 years,Male,M,2002,21
New Jersey,Liver,45-49 years,Male,M,2003,31
New Jersey,Liver,45-49 years,Male,M,2004,33
New Jersey,Liver,45-49 years,Male,M,2005,29
New Jersey,Liver,45-49 years,Male,M,2006,23
New Jersey,Liver,45-49 years,Male,M,2008,26
New Jersey,Liver,45-49 years,Male,M,2009,20
New Jersey,Liver,45-49 years,Male,M,2010,24
New Jersey,Liver,45-49 years,Male,M,2011,17
New Jersey,Liver,45-49 years,Male,M,2012,16
New Jersey,Liver,50-54 years,Female,F,2006,18
New Jersey,Liver,50-54 years,Male,M,2000,40
New Jersey,Liver,50-54 years,Male,M,2001,23
New Jersey,Liver,50-54 years,Male,M,2002,42
New Jersey,Liver,50-54 years,Male,M,2003,53
New Jersey,Liver,50-54 years,Male,M,2004,50
New Jersey,Liver,50-54 years,Male,M,2005,55
New Jersey,Liver,50-54 years,Male,M,2006,60
New Jersey,Liver,50-54 years,Male,M,2007,63
New Jersey,Liver,50-54 years,Male,M,2008,61
New Jersey,Liver,50-54 years,Male,M,2009,68
New Jersey,Liver,50-54 years,Male,M,2010,48
New Jersey,Liver,50-54 years,Male,M,2011,44
New Jersey,Liver,50-54 years,Male,M,2012,40
New Jersey,Liver,50-54 years,Male,M,2013,47
New Jersey,Liver,50-54 years,Male,M,2014,50
New Jersey,Liver,50-54 years,Male,M,2015,35
New Jersey,Liver,55-59 years,Female,F,2007,16
New Jersey,Liver,55-59 years,Female,F,2008,25
New Jersey,Liver,55-59 years,Female,F,2009,21
New Jersey,Liver,55-59 years,Female,F,2010,22
New Jersey,Liver,55-59 years,Female,F,2011,21
New Jersey,Liver,55-59 years,Female,F,2012,26
New Jersey,Liver,55-59 years,Female,F,2013,24
New Jersey,Liver,55-59 years,Female,F,2014,18
New Jersey,Liver,55-59 years,Male,M,2000,27
New Jersey,Liver,55-59 years,Male,M,2001,34
New Jersey,Liver,55-59 years,Male,M,2002,42
New Jersey,Liver,55-59 years,Male,M,2003,38
New Jersey,Liver,55-59 years,Male,M,2004,51
New Jersey,Liver,55-59 years,Male,M,2005,57
New Jersey,Liver,55-59 years,Male,M,2006,81
New Jersey,Liver,55-59 years,Male,M,2007,77
New Jersey,Liver,55-59 years,Male,M,2008,88
New Jersey,Liver,55-59 years,Male,M,2009,91
New Jersey,Liver,55-59 years,Male,M,2010,105
New Jersey,Liver,55-59 years,Male,M,2011,117
New Jersey,Liver,55-59 years,Male,M,2012,122
New Jersey,Liver,55-59 years,Male,M,2013,94
New Jersey,Liver,55-59 years,Male,M,2014,79
New Jersey,Liver,55-59 years,Male,M,2015,97
New Jersey,Liver,60-64 years ,Female,F,2004,17
New Jersey,Liver,60-64 years ,Female,F,2007,20
New Jersey,Liver,60-64 years ,Female,F,2009,17
New Jersey,Liver,60-64 years ,Female,F,2010,19
New Jersey,Liver,60-64 years ,Female,F,2011,18
New Jersey,Liver,60-64 years ,Female,F,2012,26
New Jersey,Liver,60-64 years ,Female,F,2013,25
New Jersey,Liver,60-64 years ,Female,F,2014,25
New Jersey,Liver,60-64 years ,Female,F,2015,18
New Jersey,Liver,60-64 years ,Male,M,2000,32
New Jersey,Liver,60-64 years ,Male,M,2001,45
New Jersey,Liver,60-64 years ,Male,M,2002,33
New Jersey,Liver,60-64 years ,Male,M,2003,33
New Jersey,Liver,60-64 years ,Male,M,2004,57
New Jersey,Liver,60-64 years ,Male,M,2005,59
New Jersey,Liver,60-64 years ,Male,M,2006,57
New Jersey,Liver,60-64 years ,Male,M,2007,47
New Jersey,Liver,60-64 years ,Male,M,2008,61
New Jersey,Liver,60-64 years ,Male,M,2009,91
New Jersey,Liver,60-64 years ,Male,M,2010,82
New Jersey,Liver,60-64 years ,Male,M,2011,104
New Jersey,Liver,60-64 years ,Male,M,2012,94
New Jersey,Liver,60-64 years ,Male,M,2013,98
New Jersey,Liver,60-64 years ,Male,M,2014,121
New Jersey,Liver,60-64 years ,Male,M,2015,122
New Jersey,Lung and Bronchus,35-39 years,Female,F,2000,20
New Jersey,Lung and Bronchus,35-39 years,Female,F,2001,29
New Jersey,Lung and Bronchus,35-39 years,Female,F,2003,22
New Jersey,Lung and Bronchus,35-39 years,Male,M,2000,18
New Jersey,Lung and Bronchus,40-44 years,Female,F,2000,59
New Jersey,Lung and Bronchus,40-44 years,Female,F,2001,47
New Jersey,Lung and Bronchus,40-44 years,Female,F,2002,59
New Jersey,Lung and Bronchus,40-44 years,Female,F,2003,50
New Jersey,Lung and Bronchus,40-44 years,Female,F,2004,46
New Jersey,Lung and Bronchus,40-44 years,Female,F,2005,62
New Jersey,Lung and Bronchus,40-44 years,Female,F,2006,40
New Jersey,Lung and Bronchus,40-44 years,Female,F,2007,42
New Jersey,Lung and Bronchus,40-44 years,Female,F,2008,37
New Jersey,Lung and Bronchus,40-44 years,Female,F,2009,32
New Jersey,Lung and Bronchus,40-44 years,Female,F,2010,26
New Jersey,Lung and Bronchus,40-44 years,Female,F,2011,29
New Jersey,Lung and Bronchus,40-44 years,Female,F,2012,25
New Jersey,Lung and Bronchus,40-44 years,Female,F,2014,22
New Jersey,Lung and Bronchus,40-44 years,Female,F,2015,16
New Jersey,Lung and Bronchus,40-44 years,Male,M,2000,48
New Jersey,Lung and Bronchus,40-44 years,Male,M,2001,40
New Jersey,Lung and Bronchus,40-44 years,Male,M,2002,62
New Jersey,Lung and Bronchus,40-44 years,Male,M,2003,38
New Jersey,Lung and Bronchus,40-44 years,Male,M,2004,45
New Jersey,Lung and Bronchus,40-44 years,Male,M,2005,37
New Jersey,Lung and Bronchus,40-44 years,Male,M,2006,27
New Jersey,Lung and Bronchus,40-44 years,Male,M,2007,25
New Jersey,Lung and Bronchus,40-44 years,Male,M,2008,29
New Jersey,Lung and Bronchus,40-44 years,Male,M,2009,27
New Jersey,Lung and Bronchus,40-44 years,Male,M,2010,17
New Jersey,Lung and Bronchus,40-44 years,Male,M,2011,21
New Jersey,Lung and Bronchus,40-44 years,Male,M,2012,21
New Jersey,Lung and Bronchus,40-44 years,Male,M,2013,25
New Jersey,Lung and Bronchus,40-44 years,Male,M,2015,17
New Jersey,Lung and Bronchus,45-49 years,Female,F,2000,86
New Jersey,Lung and Bronchus,45-49 years,Female,F,2001,76
New Jersey,Lung and Bronchus,45-49 years,Female,F,2002,108
New Jersey,Lung and Bronchus,45-49 years,Female,F,2003,101
New Jersey,Lung and Bronchus,45-49 years,Female,F,2004,93
New Jersey,Lung and Bronchus,45-49 years,Female,F,2005,114
New Jersey,Lung and Bronchus,45-49 years,Female,F,2006,113
New Jersey,Lung and Bronchus,45-49 years,Female,F,2007,94
New Jersey,Lung and Bronchus,45-49 years,Female,F,2008,97
New Jersey,Lung and Bronchus,45-49 years,Female,F,2009,89
New Jersey,Lung and Bronchus,45-49 years,Female,F,2010,80
New Jersey,Lung and Bronchus,45-49 years,Female,F,2011,62
New Jersey,Lung and Bronchus,45-49 years,Female,F,2012,72
New Jersey,Lung and Bronchus,45-49 years,Female,F,2013,87
New Jersey,Lung and Bronchus,45-49 years,Female,F,2014,75
New Jersey,Lung and Bronchus,45-49 years,Female,F,2015,53
New Jersey,Lung and Bronchus,45-49 years,Male,M,2000,98
New Jersey,Lung and Bronchus,45-49 years,Male,M,2001,82
New Jersey,Lung and Bronchus,45-49 years,Male,M,2002,96
New Jersey,Lung and Bronchus,45-49 years,Male,M,2003,91
New Jersey,Lung and Bronchus,45-49 years,Male,M,2004,105
New Jersey,Lung and Bronchus,45-49 years,Male,M,2005,99
New Jersey,Lung and Bronchus,45-49 years,Male,M,2006,98
New Jersey,Lung and Bronchus,45-49 years,Male,M,2007,75
New Jersey,Lung and Bronchus,45-49 years,Male,M,2008,79
New Jersey,Lung and Bronchus,45-49 years,Male,M,2009,63
New Jersey,Lung and Bronchus,45-49 years,Male,M,2010,71
New Jersey,Lung and Bronchus,45-49 years,Male,M,2011,57
New Jersey,Lung and Bronchus,45-49 years,Male,M,2012,58
New Jersey,Lung and Bronchus,45-49 years,Male,M,2013,48
New Jersey,Lung and Bronchus,45-49 years,Male,M,2014,53
New Jersey,Lung and Bronchus,45-49 years,Male,M,2015,47
New Jersey,Lung and Bronchus,50-54 years,Female,F,2000,179
New Jersey,Lung and Bronchus,50-54 years,Female,F,2001,168
